NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
GO_SPLICEOSOMAL_COMPLEX,GO_SPLICEOSOMAL_COMPLEX,,166,0.5106439,1.5054388,0.0,0.77326566,1.0,5633,"tags=60%, list=35%, signal=91%",
GO_CHROMATIN_ASSEMBLY,GO_CHROMATIN_ASSEMBLY,,90,0.4197583,1.5054138,0.0,0.7673285,1.0,3247,"tags=42%, list=20%, signal=53%",
GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT,GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT,,15,0.5682245,1.504925,0.0,0.7639033,1.0,4769,"tags=60%, list=30%, signal=85%",
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,,20,0.74153864,1.504409,0.0,0.76063746,1.0,3146,"tags=75%, list=20%, signal=93%",
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,,38,0.5850811,1.5033255,0.0,0.7629441,1.0,4363,"tags=66%, list=27%, signal=90%",
GO_RECOMBINATIONAL_REPAIR,GO_RECOMBINATIONAL_REPAIR,,110,0.49078897,1.5031993,0.0,0.75728065,1.0,3723,"tags=51%, list=23%, signal=66%",
GO_CHROMATIN_REMODELING_AT_CENTROMERE,GO_CHROMATIN_REMODELING_AT_CENTROMERE,,30,0.70705605,1.5024269,0.0,0.75673234,1.0,2811,"tags=70%, list=18%, signal=85%",
GO_POSITIVE_REGULATION_OF_DNA_REPLICATION,GO_POSITIVE_REGULATION_OF_DNA_REPLICATION,,34,0.39661625,1.5024023,0.0,0.75120693,1.0,1592,"tags=26%, list=10%, signal=29%",
GO_PRECATALYTIC_SPLICEOSOME,GO_PRECATALYTIC_SPLICEOSOME,,43,0.5991651,1.5004729,0.0,0.75138795,1.0,3987,"tags=60%, list=25%, signal=80%",
REACTOME_NUCLEOSOME_ASSEMBLY,REACTOME_NUCLEOSOME_ASSEMBLY,,34,0.6427846,1.4998773,0.0,0.7503759,1.0,2393,"tags=59%, list=15%, signal=69%",
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,,52,0.52038646,1.4997699,0.08436214,0.7457033,1.0,5770,"tags=65%, list=36%, signal=102%",
PID_BARD1_PATHWAY,PID_BARD1_PATHWAY,,28,0.5948045,1.499427,0.08232932,0.7421345,1.0,2266,"tags=50%, list=14%, signal=58%",
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,,29,0.57839805,1.4967685,0.0,0.7514986,1.0,2968,"tags=52%, list=18%, signal=63%",
REACTOME_MRNA_SPLICING,REACTOME_MRNA_SPLICING,,184,0.5173982,1.4963514,0.0,0.74811023,1.0,5071,"tags=56%, list=32%, signal=81%",
GO_GLUTATHIONE_DERIVATIVE_BIOSYNTHETIC_PROCESS,GO_GLUTATHIONE_DERIVATIVE_BIOSYNTHETIC_PROCESS,,16,0.54927975,1.4958025,0.0,0.74503267,1.0,2481,"tags=50%, list=15%, signal=59%",
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,,26,0.5706833,1.4944224,0.11389961,0.7467714,1.0,5972,"tags=81%, list=37%, signal=128%",
GO_DESMOSOME,GO_DESMOSOME,,17,0.6049753,1.493574,0.0,0.7468826,1.0,4351,"tags=71%, list=27%, signal=97%",
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,,64,0.5184669,1.4933398,0.0,0.7426146,1.0,5251,"tags=69%, list=33%, signal=102%",
GO_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT,GO_ORGANELLAR_LARGE_RIBOSOMAL_SUBUNIT,,56,0.584071,1.4931575,0.20080322,0.7398381,1.0,5575,"tags=79%, list=35%, signal=120%",
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,,186,0.4735743,1.4880908,0.0,0.76251847,1.0,4223,"tags=54%, list=26%, signal=72%",
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION,GO_MITOTIC_SISTER_CHROMATID_SEGREGATION,,142,0.5257597,1.4876615,0.0,0.75911605,1.0,3773,"tags=58%, list=23%, signal=75%",
PID_FANCONI_PATHWAY,PID_FANCONI_PATHWAY,,43,0.5659151,1.4876363,0.0,0.75412285,1.0,5198,"tags=72%, list=32%, signal=106%",
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,,30,0.7028673,1.4818088,0.0,0.7807758,1.0,4205,"tags=83%, list=26%, signal=113%",
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,,114,0.38640162,1.4788221,0.0,0.79353434,1.0,5231,"tags=57%, list=33%, signal=84%",
GO_DNA_PACKAGING_COMPLEX,GO_DNA_PACKAGING_COMPLEX,,35,0.48274818,1.4781072,0.0,0.79242903,1.0,3084,"tags=46%, list=19%, signal=56%",
GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,,44,0.32338953,1.477508,0.0,0.79195285,1.0,3679,"tags=34%, list=23%, signal=44%",
GO_TOXIN_METABOLIC_PROCESS,GO_TOXIN_METABOLIC_PROCESS,,16,0.5522195,1.4769032,0.0,0.7910462,1.0,1753,"tags=44%, list=11%, signal=49%",
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,,22,0.5755985,1.4763902,0.0,0.7909554,1.0,2780,"tags=55%, list=17%, signal=66%",
GO_HISTONE_KINASE_ACTIVITY,GO_HISTONE_KINASE_ACTIVITY,,15,0.60593563,1.4758586,0.08630394,0.78984714,1.0,1423,"tags=47%, list=9%, signal=51%",
GO_GLUTATHIONE_TRANSFERASE_ACTIVITY,GO_GLUTATHIONE_TRANSFERASE_ACTIVITY,,17,0.54599655,1.4754294,0.0,0.7880641,1.0,1002,"tags=35%, list=6%, signal=38%",
GO_NUCLEOSOME_ORGANIZATION,GO_NUCLEOSOME_ORGANIZATION,,104,0.39696774,1.4746941,0.0,0.7871607,1.0,3347,"tags=42%, list=21%, signal=53%",
REACTOME_EXTENSION_OF_TELOMERES,REACTOME_EXTENSION_OF_TELOMERES,,30,0.695345,1.4744711,0.0,0.78343004,1.0,4205,"tags=83%, list=26%, signal=113%",
GO_U2_SNRNP,GO_U2_SNRNP,,19,0.63511676,1.4742017,0.0,0.78031254,1.0,3788,"tags=63%, list=24%, signal=83%",
REACTOME_STABILIZATION_OF_P53,REACTOME_STABILIZATION_OF_P53,,53,0.49683344,1.473478,0.08436214,0.7795461,1.0,5947,"tags=70%, list=37%, signal=111%",
REACTOME_FANCONI_ANEMIA_PATHWAY,REACTOME_FANCONI_ANEMIA_PATHWAY,,32,0.510124,1.4733526,0.0,0.7768935,1.0,4205,"tags=56%, list=26%, signal=76%",
GO_POLYSOMAL_RIBOSOME,GO_POLYSOMAL_RIBOSOME,,28,0.6909749,1.4721594,0.0,0.78004575,1.0,4339,"tags=86%, list=27%, signal=117%",
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,,15,0.5298619,1.4694675,0.08795411,0.7920373,1.0,2391,"tags=40%, list=15%, signal=47%",
GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,,42,0.46411112,1.4693687,0.0,0.78734255,1.0,2752,"tags=38%, list=17%, signal=46%",
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,,56,0.42147112,1.4688135,0.12394958,0.78570104,1.0,4213,"tags=48%, list=26%, signal=65%",
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,,26,0.6938886,1.4688103,0.0,0.7811055,1.0,2446,"tags=50%, list=15%, signal=59%",
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,,42,0.50661045,1.4687461,0.08436214,0.7771198,1.0,5770,"tags=64%, list=36%, signal=100%",
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION,GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION,,38,0.55812436,1.4684279,0.0,0.77422976,1.0,4205,"tags=58%, list=26%, signal=78%",
GO_U1_SNRNP,GO_U1_SNRNP,,19,0.51924765,1.4680209,0.0,0.7734912,1.0,4018,"tags=58%, list=25%, signal=77%",
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,,74,0.44416738,1.467985,0.12139918,0.76975024,1.0,5394,"tags=59%, list=34%, signal=89%",
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,,25,0.68977726,1.4675046,0.0,0.7676795,1.0,4205,"tags=76%, list=26%, signal=103%",
GO_MITOTIC_SPINDLE_ASSEMBLY,GO_MITOTIC_SPINDLE_ASSEMBLY,,52,0.5355961,1.4666675,0.0,0.76995856,1.0,3897,"tags=62%, list=24%, signal=81%",
GO_CENTROMERE_COMPLEX_ASSEMBLY,GO_CENTROMERE_COMPLEX_ASSEMBLY,,38,0.6317848,1.465216,0.10192308,0.7735732,1.0,3408,"tags=63%, list=21%, signal=80%",
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,,52,0.48901263,1.4651655,0.0,0.7692712,1.0,4213,"tags=52%, list=26%, signal=70%",
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,,31,0.50928,1.4649655,0.10707071,0.7673391,1.0,5940,"tags=74%, list=37%, signal=118%",
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,,58,0.39623547,1.4642116,0.0,0.76909596,1.0,5178,"tags=55%, list=32%, signal=81%",
GO_SEX_CHROMOSOME,GO_SEX_CHROMOSOME,,27,0.6194819,1.4602945,0.0,0.78874326,1.0,4009,"tags=67%, list=25%, signal=89%",
GO_SPINDLE_ASSEMBLY,GO_SPINDLE_ASSEMBLY,,100,0.44494176,1.4602746,0.0,0.784748,1.0,4007,"tags=51%, list=25%, signal=68%",
GO_SPINDLE_POLE,GO_SPINDLE_POLE,,150,0.39619973,1.4595,0.0,0.78364205,1.0,2879,"tags=35%, list=18%, signal=43%",
GO_DNA_DEPENDENT_DNA_REPLICATION,GO_DNA_DEPENDENT_DNA_REPLICATION,,136,0.53567326,1.4594114,0.0,0.78057617,1.0,4285,"tags=63%, list=27%, signal=85%",
REACTOME_MITOCHONDRIAL_TRANSLATION,REACTOME_MITOCHONDRIAL_TRANSLATION,,92,0.5566026,1.4584029,0.3148148,0.78396326,1.0,5624,"tags=74%, list=35%, signal=113%",
GO_UNFOLDED_PROTEIN_BINDING,GO_UNFOLDED_PROTEIN_BINDING,,110,0.42275083,1.4583907,0.18875502,0.7797973,1.0,6320,"tags=63%, list=39%, signal=103%",
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,,25,0.70604825,1.4575982,0.0,0.78014106,1.0,4205,"tags=84%, list=26%, signal=114%",
GO_U12_TYPE_SPLICEOSOMAL_COMPLEX,GO_U12_TYPE_SPLICEOSOMAL_COMPLEX,,26,0.617017,1.4573951,0.0,0.77753055,1.0,5515,"tags=77%, list=34%, signal=117%",
GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,,26,0.5456465,1.4548358,0.07961165,0.787104,1.0,5551,"tags=81%, list=35%, signal=123%",
GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE,GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE,,38,0.62341636,1.4542431,0.0,0.78705037,1.0,4364,"tags=71%, list=27%, signal=97%",
GO_CELL_CYCLE_CHECKPOINT,GO_CELL_CYCLE_CHECKPOINT,,199,0.4342596,1.454004,0.0,0.7845035,1.0,4364,"tags=49%, list=27%, signal=67%",
GO_CHROMOSOME_CONDENSATION,GO_CHROMOSOME_CONDENSATION,,30,0.57359546,1.4537275,0.0,0.78255254,1.0,2780,"tags=43%, list=17%, signal=52%",
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING,GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING,,23,0.69911355,1.4536327,0.0,0.77904063,1.0,4205,"tags=83%, list=26%, signal=112%",
GO_DOPAMINERGIC_NEURON_DIFFERENTIATION,GO_DOPAMINERGIC_NEURON_DIFFERENTIATION,,27,0.5103805,1.4532702,0.0,0.7762527,1.0,3281,"tags=59%, list=20%, signal=74%",
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,,17,0.69001544,1.4529663,0.0,0.77343196,1.0,4205,"tags=82%, list=26%, signal=111%",
GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,,94,0.46486196,1.4524423,0.31875,0.77256185,1.0,6496,"tags=71%, list=40%, signal=119%",
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,,54,0.48198077,1.4516397,0.08559499,0.7749798,1.0,4290,"tags=54%, list=27%, signal=73%",
GO_CYTOPLASMIC_TRANSLATION,GO_CYTOPLASMIC_TRANSLATION,,88,0.5229518,1.4508693,0.11919192,0.77405524,1.0,3828,"tags=59%, list=24%, signal=77%",
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,,119,0.42191666,1.4508224,0.0,0.7706837,1.0,4076,"tags=52%, list=25%, signal=69%",
GO_REGULATION_OF_NUCLEAR_DIVISION,GO_REGULATION_OF_NUCLEAR_DIVISION,,183,0.43638077,1.4501587,0.0,0.7707975,1.0,3926,"tags=51%, list=24%, signal=67%",
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME,,25,0.58714503,1.4483687,0.0,0.7750271,1.0,5198,"tags=80%, list=32%, signal=118%",
GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY,GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY,,18,0.579191,1.4473039,0.18951613,0.77939695,1.0,5309,"tags=72%, list=33%, signal=108%",
GO_MITOTIC_CYTOKINETIC_PROCESS,GO_MITOTIC_CYTOKINETIC_PROCESS,,22,0.49019003,1.4470346,0.0,0.7774323,1.0,3224,"tags=50%, list=20%, signal=62%",
GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,,23,0.56426525,1.4469774,0.0,0.7738555,1.0,2839,"tags=48%, list=18%, signal=58%",
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,,25,0.5253796,1.4461803,0.18359375,0.7755702,1.0,4054,"tags=60%, list=25%, signal=80%",
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,,25,0.56132054,1.4461633,0.08232932,0.77187455,1.0,4899,"tags=72%, list=31%, signal=103%",
GO_MITOTIC_SPINDLE,GO_MITOTIC_SPINDLE,,93,0.4567883,1.4453471,0.0,0.77030945,1.0,3873,"tags=47%, list=24%, signal=62%",
GO_EXON_EXON_JUNCTION_COMPLEX,GO_EXON_EXON_JUNCTION_COMPLEX,,19,0.5736363,1.444709,0.0,0.7717951,1.0,4459,"tags=58%, list=28%, signal=80%",
GO_C_ACYLTRANSFERASE_ACTIVITY,GO_C_ACYLTRANSFERASE_ACTIVITY,,15,0.6199974,1.443618,0.0,0.7742183,1.0,4091,"tags=67%, list=25%, signal=89%",
REACTOME_LAGGING_STRAND_SYNTHESIS,REACTOME_LAGGING_STRAND_SYNTHESIS,,20,0.73896235,1.4430108,0.0,0.77388704,1.0,4205,"tags=100%, list=26%, signal=135%",
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,,16,0.600344,1.4429168,0.080078125,0.7706952,1.0,3488,"tags=69%, list=22%, signal=88%",
GO_ATP_DEPENDENT_CHROMATIN_REMODELING,GO_ATP_DEPENDENT_CHROMATIN_REMODELING,,61,0.50644904,1.4426739,0.0,0.7686094,1.0,3900,"tags=59%, list=24%, signal=78%",
GO_ECTODERM_DEVELOPMENT,GO_ECTODERM_DEVELOPMENT,,17,0.37812173,1.4426427,0.0,0.7650774,1.0,2230,"tags=24%, list=14%, signal=27%",
REACTOME_HOMOLOGY_DIRECTED_REPAIR,REACTOME_HOMOLOGY_DIRECTED_REPAIR,,102,0.4936518,1.4426304,0.1199187,0.7615789,1.0,5251,"tags=65%, list=33%, signal=96%",
GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION,GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION,,197,0.39030343,1.4425062,0.0,0.7585601,1.0,5231,"tags=55%, list=33%, signal=80%",
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,,24,0.728437,1.4423805,0.0,0.7559162,1.0,4205,"tags=92%, list=26%, signal=124%",
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,,19,0.5764602,1.4416789,0.08067941,0.7551043,1.0,2068,"tags=37%, list=13%, signal=42%",
GO_CHROMOSOME_CENTROMERIC_REGION,GO_CHROMOSOME_CENTROMERIC_REGION,,176,0.48563397,1.4416314,0.0,0.75209105,1.0,3472,"tags=49%, list=22%, signal=62%",
GO_PARAXIAL_MESODERM_DEVELOPMENT,GO_PARAXIAL_MESODERM_DEVELOPMENT,,16,0.5146226,1.4414308,0.0,0.7504515,1.0,5280,"tags=69%, list=33%, signal=102%",
KEGG_RNA_DEGRADATION,KEGG_RNA_DEGRADATION,,53,0.528435,1.4413527,0.118,0.7472775,1.0,5005,"tags=66%, list=31%, signal=96%",
GO_AZOLE_TRANSPORT,GO_AZOLE_TRANSPORT,,18,0.521409,1.4398147,0.0,0.7536968,1.0,4303,"tags=56%, list=27%, signal=76%",
GO_TRANSLATIONAL_TERMINATION,GO_TRANSLATIONAL_TERMINATION,,102,0.53752756,1.4388758,0.3148148,0.75957215,1.0,5685,"tags=72%, list=35%, signal=110%",
GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,,15,0.67161405,1.4381833,0.08559499,0.7599473,1.0,2386,"tags=40%, list=15%, signal=47%",
GO_CHROMOSOME_SEPARATION,GO_CHROMOSOME_SEPARATION,,83,0.54652184,1.4370438,0.0,0.7633862,1.0,4085,"tags=65%, list=25%, signal=87%",
GO_U2_TYPE_SPLICEOSOMAL_COMPLEX,GO_U2_TYPE_SPLICEOSOMAL_COMPLEX,,79,0.4898201,1.436054,0.0,0.765049,1.0,5633,"tags=58%, list=35%, signal=89%",
GO_ERROR_PRONE_TRANSLESION_SYNTHESIS,GO_ERROR_PRONE_TRANSLESION_SYNTHESIS,,20,0.6758268,1.4354273,0.0,0.7650458,1.0,4205,"tags=80%, list=26%, signal=108%",
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,,20,0.5418596,1.4340458,0.07915058,0.7686264,1.0,5972,"tags=75%, list=37%, signal=119%",
GO_ACID_THIOL_LIGASE_ACTIVITY,GO_ACID_THIOL_LIGASE_ACTIVITY,,23,0.45624673,1.4337687,0.12323232,0.7677158,1.0,2311,"tags=30%, list=14%, signal=36%",
GO_MITOTIC_SPINDLE_POLE,GO_MITOTIC_SPINDLE_POLE,,26,0.5629793,1.4329884,0.0,0.76975894,1.0,3358,"tags=50%, list=21%, signal=63%",
REACTOME_TELOMERE_MAINTENANCE,REACTOME_TELOMERE_MAINTENANCE,,44,0.5779262,1.4328903,0.08232932,0.76649463,1.0,2839,"tags=57%, list=18%, signal=69%",
GO_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY,,35,0.5786363,1.4327294,0.118473895,0.7641529,1.0,3979,"tags=60%, list=25%, signal=80%",
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,,45,0.44192865,1.4321716,0.1121673,0.7641486,1.0,4869,"tags=44%, list=30%, signal=64%",
GO_RIBOSOME_ASSEMBLY,GO_RIBOSOME_ASSEMBLY,,54,0.62800366,1.43151,0.08436214,0.7637844,1.0,3866,"tags=57%, list=24%, signal=75%",
GO_DNA_REPLICATION_CHECKPOINT,GO_DNA_REPLICATION_CHECKPOINT,,15,0.6359513,1.4310479,0.08232932,0.76367086,1.0,4285,"tags=67%, list=27%, signal=91%",
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,,64,0.54957825,1.430851,0.0,0.76159483,1.0,5236,"tags=73%, list=33%, signal=109%",
GO_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT,GO_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT,,27,0.5701662,1.4305254,0.3167702,0.7589423,1.0,5624,"tags=78%, list=35%, signal=120%",
GO_RESPIRATORY_CHAIN_COMPLEX,GO_RESPIRATORY_CHAIN_COMPLEX,,65,0.5130287,1.4297669,0.10433071,0.75949603,1.0,6496,"tags=78%, list=40%, signal=131%",
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,,35,0.5381372,1.4287183,0.11919192,0.76043296,1.0,4752,"tags=66%, list=30%, signal=93%",
REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_METABOLISM_OF_POLYAMINES,,55,0.4735487,1.4278476,0.08559499,0.76141655,1.0,4213,"tags=49%, list=26%, signal=66%",
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL,REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL,,180,0.6014516,1.4273639,0.20080322,0.76217926,1.0,3364,"tags=57%, list=21%, signal=72%",
KEGG_MISMATCH_REPAIR,KEGG_MISMATCH_REPAIR,,22,0.67171097,1.4270822,0.0,0.76050246,1.0,4205,"tags=82%, list=26%, signal=111%",
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,,76,0.59910446,1.4258019,0.0,0.7643031,1.0,4085,"tags=71%, list=25%, signal=95%",
GO_REGULATION_OF_SISTER_CHROMATID_COHESION,GO_REGULATION_OF_SISTER_CHROMATID_COHESION,,19,0.61548185,1.4257787,0.0,0.76146483,1.0,5480,"tags=79%, list=34%, signal=120%",
GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,,104,0.5324489,1.4254217,0.0,0.760607,1.0,3206,"tags=54%, list=20%, signal=67%",
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,,73,0.36162502,1.4248912,0.12139918,0.76046526,1.0,4777,"tags=44%, list=30%, signal=62%",
GO_ELECTRON_TRANSFER_ACTIVITY,GO_ELECTRON_TRANSFER_ACTIVITY,,91,0.45314077,1.4245743,0.2004008,0.75994945,1.0,6130,"tags=65%, list=38%, signal=104%",
GO_OXIDATIVE_PHOSPHORYLATION,GO_OXIDATIVE_PHOSPHORYLATION,,99,0.43553132,1.4245511,0.3135246,0.7573353,1.0,6496,"tags=69%, list=40%, signal=115%",
GO_ARACHIDONIC_ACID_SECRETION,GO_ARACHIDONIC_ACID_SECRETION,,16,0.55803853,1.4245017,0.0,0.75450724,1.0,4700,"tags=69%, list=29%, signal=97%",
GO_MITOTIC_SPINDLE_ORGANIZATION,GO_MITOTIC_SPINDLE_ORGANIZATION,,98,0.41750708,1.4239993,0.0,0.75327736,1.0,4076,"tags=52%, list=25%, signal=69%",
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,,21,0.5607253,1.4223104,0.0,0.7583504,1.0,4196,"tags=67%, list=26%, signal=90%",
