NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,,15,-0.553835,-1.5421165,0.0,0.4820688,1.0,2128,"tags=40%, list=13%, signal=46%",
GO_FOREBRAIN_CELL_MIGRATION,GO_FOREBRAIN_CELL_MIGRATION,,55,-0.5521699,-1.5414875,0.08282828,0.48030517,1.0,3360,"tags=56%, list=21%, signal=71%",
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,,71,-0.6084703,-1.5413152,0.0,0.47785246,1.0,2940,"tags=59%, list=18%, signal=72%",
GO_RETROGRADE_AXONAL_TRANSPORT,GO_RETROGRADE_AXONAL_TRANSPORT,,16,-0.54656667,-1.5405016,0.0,0.47682884,1.0,3011,"tags=63%, list=19%, signal=77%",
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE,GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE,,110,-0.59821796,-1.540073,0.0,0.4757699,1.0,3523,"tags=63%, list=22%, signal=80%",
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,,152,-0.5114245,-1.5399048,0.08436214,0.4734417,1.0,2940,"tags=47%, list=18%, signal=57%",
GO_PROTEIN_TYROSINE_KINASE_BINDING,GO_PROTEIN_TYROSINE_KINASE_BINDING,,68,-0.3703736,-1.5382861,0.0,0.47743365,1.0,1834,"tags=26%, list=11%, signal=30%",
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,,18,-0.8012872,-1.5378239,0.0,0.47647268,1.0,1830,"tags=78%, list=11%, signal=88%",
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,,150,-0.5813689,-1.536408,0.0,0.4785083,1.0,3739,"tags=61%, list=23%, signal=79%",
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_NDKDYNAMIN_PATHWAY,,16,-0.5230989,-1.5355146,0.0,0.4793749,1.0,3926,"tags=50%, list=24%, signal=66%",
GO_REGULATION_OF_AXON_GUIDANCE,GO_REGULATION_OF_AXON_GUIDANCE,,43,-0.5786059,-1.5343615,0.0,0.47936285,1.0,2239,"tags=58%, list=14%, signal=67%",
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,,15,-0.7712318,-1.5340552,0.0,0.47854152,1.0,3266,"tags=80%, list=20%, signal=100%",
GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,,94,-0.56264025,-1.5339918,0.084886126,0.47533247,1.0,3523,"tags=59%, list=22%, signal=75%",
GO_FOREBRAIN_NEURON_DIFFERENTIATION,GO_FOREBRAIN_NEURON_DIFFERENTIATION,,48,-0.57695156,-1.5339122,0.0,0.47241345,1.0,2514,"tags=48%, list=16%, signal=57%",
REACTOME_NEUREXINS_AND_NEUROLIGINS,REACTOME_NEUREXINS_AND_NEUROLIGINS,,55,-0.65474504,-1.5333004,0.08436214,0.4724069,1.0,3291,"tags=69%, list=20%, signal=87%",
REACTOME_SIGNALING_BY_NTRK1_TRKA,REACTOME_SIGNALING_BY_NTRK1_TRKA,,77,-0.46426454,-1.5326914,0.0,0.47380754,1.0,2930,"tags=43%, list=18%, signal=52%",
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,,67,-0.43068942,-1.5319651,0.0,0.47339183,1.0,2592,"tags=40%, list=16%, signal=48%",
GO_MEMORY,GO_MEMORY,,105,-0.47250858,-1.5305073,0.11018711,0.4746396,1.0,2763,"tags=39%, list=17%, signal=47%",
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE,GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE,,50,-0.640476,-1.5285239,0.08559499,0.4774328,1.0,2555,"tags=60%, list=16%, signal=71%",
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,,25,-0.6951764,-1.5250843,0.0,0.49251655,1.0,1810,"tags=52%, list=11%, signal=59%",
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,,21,-0.4639379,-1.5242037,0.0,0.49389225,1.0,3647,"tags=57%, list=23%, signal=74%",
GO_CLATHRIN_COAT,GO_CLATHRIN_COAT,,43,-0.46215555,-1.5227338,0.0,0.49630955,1.0,4877,"tags=56%, list=30%, signal=80%",
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE,GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE,,40,-0.55037993,-1.5224713,0.086134456,0.49355093,1.0,3249,"tags=55%, list=20%, signal=69%",
GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,,26,-0.5872463,-1.5224041,0.084886126,0.49070835,1.0,3253,"tags=62%, list=20%, signal=77%",
GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS,GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS,,40,-0.53402686,-1.5223271,0.0,0.48768243,1.0,4133,"tags=58%, list=26%, signal=77%",
GO_SCHAFFER_COLLATERAL__CA1_SYNAPSE,GO_SCHAFFER_COLLATERAL__CA1_SYNAPSE,,79,-0.5324595,-1.5222795,0.0,0.484699,1.0,4559,"tags=67%, list=28%, signal=93%",
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,,108,-0.5874471,-1.5222127,0.084886126,0.4817557,1.0,3266,"tags=59%, list=20%, signal=74%",
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,,21,-0.68471,-1.5220858,0.0,0.47926027,1.0,3358,"tags=76%, list=21%, signal=96%",
GO_POSTSYNAPSE_ASSEMBLY,GO_POSTSYNAPSE_ASSEMBLY,,32,-0.64952075,-1.5207332,0.0,0.48215225,1.0,3291,"tags=69%, list=20%, signal=86%",
GO_LOCALIZATION_WITHIN_MEMBRANE,GO_LOCALIZATION_WITHIN_MEMBRANE,,139,-0.41328645,-1.5198983,0.0,0.48436496,1.0,3249,"tags=40%, list=20%, signal=49%",
GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,,17,-0.43847477,-1.5184911,0.0,0.48907822,1.0,1848,"tags=35%, list=12%, signal=40%",
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,,15,-0.7484047,-1.5171078,0.0,0.49349597,1.0,3266,"tags=80%, list=20%, signal=100%",
GO_MULTI_ORGANISM_BEHAVIOR,GO_MULTI_ORGANISM_BEHAVIOR,,60,-0.5334656,-1.5166644,0.0,0.4929656,1.0,1918,"tags=42%, list=12%, signal=47%",
GO_SIGNAL_RELEASE_FROM_SYNAPSE,GO_SIGNAL_RELEASE_FROM_SYNAPSE,,155,-0.54049736,-1.5156871,0.084886126,0.49347037,1.0,3266,"tags=51%, list=20%, signal=63%",
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,,16,-0.625158,-1.5144172,0.0,0.4953342,1.0,1875,"tags=44%, list=12%, signal=49%",
GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT,GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT,,21,-0.4318428,-1.5137988,0.0,0.4947709,1.0,3344,"tags=43%, list=21%, signal=54%",
GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,,84,-0.35058197,-1.5131012,0.0,0.49483296,1.0,2826,"tags=33%, list=18%, signal=40%",
GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,,102,-0.5584096,-1.511843,0.084886126,0.49652168,1.0,3266,"tags=58%, list=20%, signal=72%",
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,,61,-0.48219535,-1.5118053,0.0,0.49372688,1.0,2965,"tags=46%, list=18%, signal=56%",
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,,32,-0.6585651,-1.511741,0.0,0.49127907,1.0,2965,"tags=63%, list=18%, signal=77%",
GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,45,-0.52686685,-1.5106597,0.0,0.49151155,1.0,2384,"tags=40%, list=15%, signal=47%",
GO_DICARBOXYLIC_ACID_TRANSPORT,GO_DICARBOXYLIC_ACID_TRANSPORT,,82,-0.45267156,-1.5090221,0.0,0.4953728,1.0,3586,"tags=46%, list=22%, signal=59%",
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,,28,-0.7347516,-1.508599,0.0,0.4940215,1.0,2497,"tags=68%, list=16%, signal=80%",
BIOCARTA_MET_PATHWAY,BIOCARTA_MET_PATHWAY,,32,-0.51390636,-1.5085794,0.0,0.49132872,1.0,4537,"tags=63%, list=28%, signal=87%",
GO_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE,GO_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE,,15,-0.55921453,-1.5085688,0.11614173,0.48866802,1.0,4133,"tags=60%, list=26%, signal=81%",
KEGG_TYPE_II_DIABETES_MELLITUS,KEGG_TYPE_II_DIABETES_MELLITUS,,38,-0.4946027,-1.5080823,0.0,0.48845837,1.0,4583,"tags=61%, list=29%, signal=85%",
GO_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,GO_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,,24,-0.62285376,-1.5047098,0.0,0.49717766,1.0,3659,"tags=63%, list=23%, signal=81%",
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,,26,-0.54037905,-1.504477,0.0,0.49557412,1.0,4537,"tags=69%, list=28%, signal=96%",
GO_MEMBRANE_DEPOLARIZATION,GO_MEMBRANE_DEPOLARIZATION,,76,-0.51610804,-1.5039454,0.0,0.49554387,1.0,3088,"tags=49%, list=19%, signal=60%",
GO_DENDRITE_MORPHOGENESIS,GO_DENDRITE_MORPHOGENESIS,,135,-0.48920885,-1.5028583,0.086134456,0.49695095,1.0,2762,"tags=44%, list=17%, signal=52%",
GO_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,,32,-0.49155095,-1.5024486,0.0,0.495785,1.0,2077,"tags=34%, list=13%, signal=39%",
GO_POSTSYNAPTIC_DENSITY_MEMBRANE,GO_POSTSYNAPTIC_DENSITY_MEMBRANE,,71,-0.58698714,-1.5023745,0.19624217,0.4932079,1.0,2555,"tags=54%, list=16%, signal=63%",
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,,115,-0.5436161,-1.5015521,0.18687873,0.49446368,1.0,2640,"tags=51%, list=16%, signal=61%",
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,,38,-0.41659135,-1.5004945,0.08232932,0.4957295,1.0,3981,"tags=45%, list=25%, signal=59%",
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,,20,-0.5167699,-1.4993515,0.10950413,0.49775106,1.0,2453,"tags=40%, list=15%, signal=47%",
GO_LOCOMOTORY_BEHAVIOR,GO_LOCOMOTORY_BEHAVIOR,,168,-0.4325075,-1.4990999,0.0,0.49589318,1.0,2728,"tags=36%, list=17%, signal=43%",
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,,19,-0.70631933,-1.4974105,0.08151093,0.5003824,1.0,3358,"tags=84%, list=21%, signal=106%",
BIOCARTA_PYK2_PATHWAY,BIOCARTA_PYK2_PATHWAY,,27,-0.5023532,-1.4968637,0.0,0.50078666,1.0,4537,"tags=59%, list=28%, signal=82%",
GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,,25,-0.5265311,-1.4968117,0.08151093,0.49828264,1.0,4215,"tags=68%, list=26%, signal=92%",
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,,159,-0.46593708,-1.4967842,0.0,0.49580607,1.0,2719,"tags=39%, list=17%, signal=46%",
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,,49,-0.57860476,-1.4956557,0.0,0.49635732,1.0,4618,"tags=71%, list=29%, signal=100%",
BIOCARTA_GLEEVEC_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,,22,-0.53004974,-1.4949014,0.0,0.49683762,1.0,4537,"tags=59%, list=28%, signal=82%",
GO_NEURON_PROJECTION_ORGANIZATION,GO_NEURON_PROJECTION_ORGANIZATION,,82,-0.5301978,-1.4941236,0.086134456,0.49842146,1.0,3219,"tags=46%, list=20%, signal=58%",
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,,37,-0.61553764,-1.4935222,0.105367795,0.49723598,1.0,3763,"tags=65%, list=23%, signal=85%",
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,,48,-0.43542427,-1.4922432,0.0,0.50082743,1.0,2798,"tags=33%, list=17%, signal=40%",
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,,141,-0.38647544,-1.4915955,0.0,0.5005437,1.0,2157,"tags=28%, list=13%, signal=32%",
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,,139,-0.4556929,-1.491457,0.0,0.49901903,1.0,2956,"tags=45%, list=18%, signal=54%",
GO_LONG_TERM_SYNAPTIC_POTENTIATION,GO_LONG_TERM_SYNAPTIC_POTENTIATION,,79,-0.5269011,-1.488702,0.0,0.50646335,1.0,2919,"tags=47%, list=18%, signal=57%",
GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,,93,-0.5805925,-1.4886779,0.20576131,0.50406206,1.0,3200,"tags=63%, list=20%, signal=79%",
PID_ERBB2_ERBB3_PATHWAY,PID_ERBB2_ERBB3_PATHWAY,,43,-0.51465195,-1.4886754,0.0,0.5016861,1.0,4583,"tags=65%, list=29%, signal=91%",
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS,GO_NEGATIVE_REGULATION_OF_AXONOGENESIS,,67,-0.49553752,-1.4876212,0.08350305,0.5017743,1.0,2492,"tags=45%, list=16%, signal=53%",
GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY,GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY,,16,-0.74120855,-1.4871304,0.0,0.5005608,1.0,1998,"tags=63%, list=12%, signal=71%",
PID_NETRIN_PATHWAY,PID_NETRIN_PATHWAY,,32,-0.45120206,-1.4870948,0.0,0.49844018,1.0,4389,"tags=53%, list=27%, signal=73%",
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,,23,-0.4916524,-1.4862905,0.0,0.4992775,1.0,3946,"tags=43%, list=25%, signal=58%",
GO_RESPONSE_TO_AMYLOID_BETA,GO_RESPONSE_TO_AMYLOID_BETA,,34,-0.5133074,-1.4861925,0.0,0.49723187,1.0,1979,"tags=35%, list=12%, signal=40%",
BIOCARTA_HER2_PATHWAY,BIOCARTA_HER2_PATHWAY,,20,-0.57205325,-1.4852152,0.0,0.50007296,1.0,4389,"tags=65%, list=27%, signal=89%",
GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION,GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION,,34,-0.6190393,-1.4830002,0.084886126,0.504071,1.0,3219,"tags=68%, list=20%, signal=84%",
GO_CLATHRIN_COATED_PIT,GO_CLATHRIN_COATED_PIT,,63,-0.4622676,-1.4829751,0.0,0.501791,1.0,4251,"tags=52%, list=26%, signal=71%",
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,REACTOME_CRMPS_IN_SEMA3A_SIGNALING,,15,-0.7861144,-1.4828681,0.0,0.5002279,1.0,2239,"tags=80%, list=14%, signal=93%",
GO_ACTIN_FILAMENT_DEPOLYMERIZATION,GO_ACTIN_FILAMENT_DEPOLYMERIZATION,,42,-0.4488675,-1.4824826,0.0,0.49912536,1.0,2698,"tags=43%, list=17%, signal=51%",
GO_REGULATION_OF_DENDRITE_DEVELOPMENT,GO_REGULATION_OF_DENDRITE_DEVELOPMENT,,137,-0.4502654,-1.4823116,0.086134456,0.49749765,1.0,2423,"tags=38%, list=15%, signal=44%",
GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY,GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY,,33,-0.64661425,-1.4823099,0.086134456,0.49529627,1.0,3200,"tags=76%, list=20%, signal=94%",
GO_ANION_CHANNEL_ACTIVITY,GO_ANION_CHANNEL_ACTIVITY,,64,-0.4214114,-1.4812161,0.0,0.4975886,1.0,3084,"tags=39%, list=19%, signal=48%",
REACTOME_RECYCLING_PATHWAY_OF_L1,REACTOME_RECYCLING_PATHWAY_OF_L1,,41,-0.41615358,-1.4809649,0.0,0.49647266,1.0,2018,"tags=34%, list=13%, signal=39%",
GO_PRESYNAPTIC_MEMBRANE,GO_PRESYNAPTIC_MEMBRANE,,146,-0.5511083,-1.4804661,0.08436214,0.4958954,1.0,3935,"tags=60%, list=25%, signal=78%",
GO_DENDRITIC_SPINE_DEVELOPMENT,GO_DENDRITIC_SPINE_DEVELOPMENT,,90,-0.5232082,-1.480446,0.086134456,0.49374485,1.0,3219,"tags=47%, list=20%, signal=58%",
GO_NEURON_PROJECTION_CYTOPLASM,GO_NEURON_PROJECTION_CYTOPLASM,,81,-0.43653408,-1.4797989,0.0,0.49368748,1.0,3143,"tags=46%, list=20%, signal=57%",
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,,25,-0.52979845,-1.479733,0.0,0.49187917,1.0,3765,"tags=52%, list=23%, signal=68%",
BIOCARTA_TPO_PATHWAY,BIOCARTA_TPO_PATHWAY,,22,-0.5245147,-1.4784067,0.0,0.49344218,1.0,4389,"tags=59%, list=27%, signal=81%",
GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING,GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING,,17,-0.521591,-1.4778999,0.10331384,0.49316388,1.0,3547,"tags=53%, list=22%, signal=68%",
GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,,30,-0.518972,-1.4769892,0.0,0.49506074,1.0,2965,"tags=40%, list=18%, signal=49%",
GO_RESPONSE_TO_AMMONIUM_ION,GO_RESPONSE_TO_AMMONIUM_ION,,102,-0.43488598,-1.4763978,0.0,0.49617538,1.0,2701,"tags=37%, list=17%, signal=45%",
GO_POTASSIUM_CHANNEL_COMPLEX,GO_POTASSIUM_CHANNEL_COMPLEX,,86,-0.57202953,-1.4761711,0.084886126,0.49517605,1.0,2681,"tags=49%, list=17%, signal=58%",
GO_REGULATION_OF_DEPHOSPHORYLATION,GO_REGULATION_OF_DEPHOSPHORYLATION,,179,-0.32183433,-1.4751407,0.0,0.4979965,1.0,3253,"tags=34%, list=20%, signal=42%",
GO_RESPONSE_TO_ANESTHETIC,GO_RESPONSE_TO_ANESTHETIC,,58,-0.4881188,-1.4750606,0.0,0.49613887,1.0,2661,"tags=41%, list=17%, signal=49%",
GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY,GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY,,15,-0.56287867,-1.4727618,0.0,0.50545543,1.0,3690,"tags=60%, list=23%, signal=78%",
GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,,20,-0.5901854,-1.4726073,0.0,0.5050813,1.0,3704,"tags=65%, list=23%, signal=84%",
GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION,GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION,,25,-0.5663091,-1.4725446,0.0,0.50361216,1.0,2121,"tags=40%, list=13%, signal=46%",
GO_CEREBRAL_CORTEX_DEVELOPMENT,GO_CEREBRAL_CORTEX_DEVELOPMENT,,106,-0.41316444,-1.4717587,0.0,0.5039205,1.0,2541,"tags=39%, list=16%, signal=46%",
PID_FAS_PATHWAY,PID_FAS_PATHWAY,,34,-0.39582017,-1.4707845,0.0,0.50697505,1.0,4565,"tags=50%, list=28%, signal=70%",
GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,,41,-0.57663614,-1.4705893,0.0,0.50580573,1.0,2327,"tags=54%, list=14%, signal=63%",
GO_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,GO_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,,50,-0.5186104,-1.4699613,0.0,0.5059102,1.0,3648,"tags=50%, list=23%, signal=64%",
GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY,GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY,,56,-0.4240525,-1.4695125,0.0,0.50675577,1.0,2735,"tags=43%, list=17%, signal=51%",
REACTOME_LONG_TERM_POTENTIATION,REACTOME_LONG_TERM_POTENTIATION,,23,-0.64768904,-1.4690588,0.08232932,0.50678384,1.0,3960,"tags=74%, list=25%, signal=98%",
GO_REGULATION_OF_NEUROTRANSMITTER_SECRETION,GO_REGULATION_OF_NEUROTRANSMITTER_SECRETION,,96,-0.5620324,-1.4689949,0.084886126,0.5049387,1.0,3266,"tags=54%, list=20%, signal=68%",
GO_CELLULAR_COMPONENT_MAINTENANCE,GO_CELLULAR_COMPONENT_MAINTENANCE,,45,-0.48906684,-1.467146,0.10192308,0.509878,1.0,3219,"tags=49%, list=20%, signal=61%",
GO_POTASSIUM_ION_TRANSPORT,GO_POTASSIUM_ION_TRANSPORT,,183,-0.45026302,-1.4670252,0.0,0.50847393,1.0,3130,"tags=42%, list=19%, signal=51%",
GO_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT,GO_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT,,21,-0.5704064,-1.4669172,0.0,0.50666046,1.0,3078,"tags=57%, list=19%, signal=71%",
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,,32,-0.56536216,-1.4666327,0.0,0.5055131,1.0,4768,"tags=69%, list=30%, signal=98%",
GO_CEREBELLAR_CORTEX_DEVELOPMENT,GO_CEREBELLAR_CORTEX_DEVELOPMENT,,44,-0.43890205,-1.4663991,0.0,0.50504345,1.0,2585,"tags=36%, list=16%, signal=43%",
GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,,61,-0.5221824,-1.4661121,0.0,0.5037992,1.0,3396,"tags=46%, list=21%, signal=58%",
GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,,28,-0.4645218,-1.4658812,0.0,0.50185645,1.0,2789,"tags=46%, list=17%, signal=56%",
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,,49,-0.49741876,-1.4658301,0.0,0.4999305,1.0,3587,"tags=47%, list=22%, signal=60%",
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,,34,-0.54659694,-1.4655751,0.0,0.49938664,1.0,3192,"tags=50%, list=20%, signal=62%",
GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,,83,-0.58400303,-1.4654117,0.08436214,0.49801013,1.0,3514,"tags=63%, list=22%, signal=80%",
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,,79,-0.5574915,-1.4651064,0.0,0.4970301,1.0,2701,"tags=52%, list=17%, signal=62%",
GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT,GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT,,78,-0.5771212,-1.4643164,0.084886126,0.49876916,1.0,3396,"tags=60%, list=21%, signal=76%",
